x,R,G,B,min_over_frames_G,max_over_frames_G,mean_over_frames_G
1700,376,376,376,372,376,374.800
1701,372,376,376,372,376,374.933
1702,376,376,376,372,376,375.200
1703,376,376,376,376,380,376.333
1704,376,376,376,376,380,376.267
1705,376,376,376,376,380,376.333
1706,376,376,380,376,380,376.467
1707,376,376,376,376,380,376.333
1708,376,380,376,376,380,377.067
1709,380,380,380,376,380,377.400
1710,376,380,376,376,380,377.400
1711,376,376,380,376,380,376.933
1712,380,380,376,376,380,378.400
1713,376,380,380,376,380,378.467
1714,380,380,380,376,380,377.933
1715,380,380,380,376,380,378.000
1716,380,380,380,376,380,378.733
1717,376,380,380,376,380,378.933
1718,380,380,380,376,380,379.133
1719,380,380,380,376,380,379.733
1720,380,380,380,376,380,379.267
1721,380,384,380,380,384,380.200
1722,384,380,380,380,384,380.333
1723,380,380,380,380,384,380.333
1724,380,384,380,380,384,380.600
1725,384,380,384,380,384,380.267
1726,384,380,384,380,384,381.333
1727,384,380,384,380,384,381.200
1728,380,384,384,380,384,381.000
1729,384,384,384,380,384,381.133
1730,384,380,384,380,384,382.333
1731,384,384,384,380,384,382.133
1732,384,380,384,380,384,382.133
1733,384,384,380,380,384,382.133
1734,384,384,384,380,384,382.067
1735,384,384,384,380,384,383.467
1736,384,384,384,380,384,383.267
1737,384,380,384,380,384,383.333
1738,384,384,384,380,384,383.000
1739,384,384,384,384,388,384.267
1740,384,384,384,384,388,384.400
1741,384,384,384,384,388,384.400
1742,384,384,384,384,388,384.333
1743,388,384,384,384,388,384.267
1744,388,384,384,384,388,385.200
1745,388,384,384,384,388,385.400
1746,388,388,384,384,388,385.267
1747,384,384,384,384,388,385.467
1748,388,384,384,384,388,386.600
1749,384,384,388,384,388,386.333
1750,388,384,384,384,388,386.333
1751,388,388,384,384,388,386.200
1752,388,384,388,384,388,386.133
1753,388,388,388,384,388,387.200
1754,384,384,388,384,388,387.133
1755,388,384,388,384,388,387.267
1756,388,388,388,384,388,387.600
1757,388,388,388,384,388,387.267
1758,388,388,388,388,392,388.133
1759,388,388,388,388,392,388.133
1760,388,388,388,388,392,388.200
1761,388,388,388,388,392,388.600
1762,388,388,388,388,392,389.400
1763,388,388,388,388,392,389.400
1764,388,392,388,388,392,388.933
1765,388,388,388,388,392,388.933
1766,388,388,388,388,392,388.733
1767,388,392,388,388,392,390.267
1768,392,392,392,388,392,390.733
1769,388,392,392,388,392,390.333
1770,388,388,392,388,392,390.200
1771,388,392,388,388,392,390.667
1772,388,392,392,388,392,391.133
1773,392,392,392,388,392,391.000
1774,392,392,392,388,392,391.133
1775,392,392,388,388,392,391.333
1776,392,392,392,392,396,392.133
1777,392,392,392,392,396,392.133
1778,392,392,392,392,396,392.267
1779,392,392,392,392,396,392.200
1780,392,396,392,392,396,393.600
1781,392,392,392,392,396,393.267
1782,392,392,392,392,396,393.200
1783,392,392,392,392,396,393.467
1784,392,392,396,392,396,393.467
1785,396,396,396,392,396,394.267
1786,396,392,396,392,396,393.933
1787,392,396,392,392,396,394.467
1788,392,392,396,392,396,394.200
1789,396,396,396,392,396,395.467
1790,396,396,396,392,396,395.667
1791,396,396,396,392,396,395.533
1792,392,396,396,392,396,395.467
1793,396,396,396,392,396,394.933
1794,396,396,396,396,400,396.467
1795,396,396,396,396,400,396.400
1796,396,396,396,396,400,396.267
1797,396,396,396,396,400,396.467
1798,396,396,396,396,400,397.267
1799,396,400,396,396,400,397.533
1800,400,400,400,396,400,397.467
1801,396,400,400,396,400,397.200
1802,400,396,396,396,400,397.200
1803,400,400,396,396,400,398.733
1804,396,400,400,396,400,398.533
1805,396,396,400,396,400,398.267
1806,400,396,396,396,400,398.000
1807,400,400,396,396,400,399.533
1808,396,400,400,396,400,399.333
1809,400,400,400,396,400,399.333
1810,400,400,400,396,400,399.467
1811,400,400,400,396,400,398.933
1812,400,400,400,400,404,400.267
1813,400,400,404,400,404,400.267
1814,404,400,400,400,404,400.333
1815,400,400,400,400,404,400.200
1816,404,400,400,400,404,401.467
1817,400,400,400,400,404,401.133
1818,400,400,404,400,404,401.333
1819,400,404,400,400,404,401.333
1820,404,404,404,400,404,401.200
1821,404,404,404,400,404,402.133
1822,404,404,404,400,404,402.400
1823,404,400,404,400,404,402.067
1824,400,404,400,400,404,402.600
1825,400,400,404,400,404,402.533
1826,404,404,400,400,404,403.667
1827,404,404,404,400,404,403.267
1828,404,404,404,400,404,403.200
1829,404,404,404,400,404,403.333
1830,408,404,404,404,408,404.133
1831,408,404,404,404,408,404.333
1832,404,404,404,404,408,404.467
1833,404,404,404,404,408,404.600
1834,408,408,404,404,408,405.067
1835,404,408,408,404,408,405.533
1836,408,404,404,404,408,405.200
1837,408,404,404,404,408,405.400
1838,408,404,404,404,408,404.933
1839,408,408,404,404,408,406.267
1840,408,404,404,404,408,406.667
1841,408,408,404,404,408,406.200
1842,404,404,408,404,408,405.933
1843,404,404,404,404,408,406.267
1844,408,404,404,404,408,407.267
1845,408,408,408,404,408,407.333
1846,404,404,408,404,408,407.200
1847,408,408,408,404,408,407.600
1848,408,408,412,408,412,408.267
1849,408,408,408,408,412,408.267
1850,408,408,412,408,412,408.267
1851,408,408,408,408,412,408.400
1852,408,408,408,408,412,408.200
1853,408,408,408,408,412,409.533
1854,408,408,408,408,412,409.067
1855,408,408,408,408,412,409.333
1856,408,408,408,408,412,409.333
1857,408,408,408,408,412,410.067
1858,412,412,408,408,412,410.467
1859,408,408,412,408,412,409.933
1860,412,408,408,408,412,410.133
1861,408,408,408,408,412,409.867
1862,412,408,412,408,412,411.133
1863,412,412,412,408,412,411.400
1864,412,408,412,408,412,410.933
1865,412,412,412,408,412,411.133
1866,412,412,412,412,416,412.200
1867,412,412,412,412,416,412.333
1868,416,412,412,412,416,412.400
1869,412,412,416,412,416,412.600
1870,412,412,412,412,416,412.200
1871,412,412,412,412,416,413.000
1872,412,416,412,412,416,413.333
1873,412,412,416,412,416,413.200
1874,412,416,412,412,416,413.600
1875,416,416,416,412,416,414.467
1876,412,412,416,412,416,414.733
1877,412,412,412,412,416,414.800
1878,412,412,412,412,416,414.067
1879,412,412,412,412,416,414.067
1880,416,416,412,412,416,415.467
1881,412,416,416,412,416,415.600
1882,416,416,416,412,416,415.333
1883,416,416,412,412,416,415.533
1884,420,416,416,416,420,416.467
1885,416,416,416,416,420,416.400
1886,416,416,416,416,420,416.333
1887,416,416,416,416,420,416.600
1888,416,416,416,416,420,416.333
1889,416,416,420,416,420,417.000
1890,416,416,416,416,420,417.133
1891,420,420,416,416,420,417.333
1892,420,420,416,416,420,417.467
1893,416,416,420,416,420,417.333
1894,420,416,416,416,420,418.267
1895,416,416,416,416,420,418.067
1896,416,420,416,416,420,417.733
1897,416,416,420,416,420,418.067
1898,420,420,416,416,420,419.333
1899,416,420,420,416,420,419.600
1900,420,416,420,416,420,419.333
1901,420,416,420,416,420,419.200
1902,420,420,420,420,424,420.200
1903,420,420,420,420,424,420.067
1904,420,420,420,420,424,420.267
1905,420,420,420,420,424,420.200
1906,420,420,420,420,424,420.333
1907,420,420,420,420,424,421.333
1908,424,420,420,420,424,421.067
1909,420,424,424,420,424,421.000
1910,420,424,420,420,424,421.333
1911,420,420,420,420,424,421.533
1912,420,424,424,420,424,422.200
1913,424,424,424,420,424,422.467
1914,420,420,424,420,424,422.067
1915,424,424,420,420,424,422.200
1916,420,424,424,420,424,423.067
1917,424,424,424,420,424,423.200
1918,424,420,420,420,424,423.267
1919,424,424,424,420,424,423.533
1920,424,424,424,420,424,423.333
1921,424,424,424,424,428,424.133
1922,424,424,424,424,428,424.533
1923,424,424,424,424,428,424.267
1924,424,424,424,424,428,424.333
1925,428,424,424,424,428,425.400
1926,428,424,428,424,428,425.267
1927,428,428,424,424,428,425.400
1928,424,428,428,424,428,425.200
1929,428,424,428,424,428,425.467
1930,428,428,424,424,428,425.933
1931,424,428,428,424,428,426.200
1932,428,428,424,424,428,426.333
1933,428,428,428,424,428,426.133
1934,428,428,428,424,428,427.200
1935,428,428,424,424,428,427.467
1936,424,428,428,424,428,427.467
1937,428,428,428,424,428,426.867
1938,428,424,428,424,428,427.200
1939,428,428,428,428,432,428.133
1940,428,428,432,428,432,428.467
1941,428,428,428,428,432,428.333
1942,432,428,428,428,432,428.267
1943,428,432,432,428,432,429.667
1944,432,428,432,428,432,428.867
1945,432,428,428,428,432,429.333
1946,428,432,432,428,432,429.533
1947,432,428,428,428,432,429.533
1948,428,428,428,428,432,430.600
1949,432,428,428,428,432,430.333
1950,432,432,428,428,432,431.000
1951,428,432,428,428,432,430.133
1952,432,432,432,428,432,431.267
1953,432,432,432,428,432,431.467
1954,432,432,428,428,432,431.533
1955,432,428,432,428,432,431.200
1956,432,428,432,428,432,431.333
1957,432,432,432,432,436,432.533
1958,432,432,432,432,436,432.467
1959,432,432,432,432,436,432.400
1960,432,432,432,432,436,432.533
1961,432,436,436,432,436,433.333
1962,432,432,436,432,436,433.400
1963,432,436,436,432,436,433.467
1964,432,432,436,432,436,433.600
1965,432,432,432,432,436,433.667
1966,432,436,432,432,436,434.933
1967,432,436,436,432,436,434.467
1968,436,432,436,432,436,434.400
1969,432,436,432,432,436,434.067
1970,436,436,436,432,436,435.600
1971,436,432,436,432,436,435.267
1972,436,436,432,432,436,435.200
1973,436,436,436,432,436,435.400
1974,432,436,436,432,436,435.533
1975,436,436,436,436,440,436.467
1976,436,436,436,436,440,436.133
1977,436,436,436,436,440,436.400
1978,436,436,436,436,440,436.333
1979,440,436,436,436,440,436.200
1980,440,436,436,436,440,437.200
1981,436,440,436,436,440,437.467
1982,436,440,440,436,440,437.267
1983,440,436,436,436,440,437.333
1984,440,440,436,436,440,438.533
1985,436,440,440,436,440,438.133
1986,440,440,440,436,440,438.933
1987,436,440,440,436,440,438.333
1988,436,436,440,436,440,438.200
1989,440,440,440,436,440,438.600
1990,440,436,440,436,440,439.333
1991,440,440,440,436,440,439.467
1992,440,440,436,436,440,439.133
1993,440,440,440,440,444,440.333
1994,444,440,440,440,444,440.067
1995,440,440,440,440,444,440.133
1996,440,440,440,440,444,440.133
1997,440,440,440,440,444,440.400
1998,444,440,440,440,444,441.000
1999,440,440,440,440,444,441.333
2000,440,440,440,440,444,441.200
2001,440,440,444,440,444,441.267
2002,444,444,440,440,444,442.467
2003,444,444,444,440,444,442.000
2004,444,440,444,440,444,441.800
2005,440,444,440,440,444,442.267
2006,440,440,444,440,444,442.533
2007,444,444,444,440,444,443.267
